索引,名字,学号,班级,专业
4289,焦枫欣,2017080347,3,经济学专业
4290,沈琴燕,2017080401,4,经济学专业
4291,仇丹璐,2017080402,4,经济学专业
4292,禹倩君,2017080403,4,经济学专业
4293,贝怡荣,2017080404,4,经济学专业
4294,薛琳香,2017080405,4,经济学专业
4295,融娅素,2017080406,4,经济学专业
4296,符等妍,2017080407,4,经济学专业
4297,钱香凤,2017080408,4,经济学专业
4298,颜兰琼,2017080409,4,经济学专业
4299,扶娣莉,2017080410,4,经济学专业
4300,卞琦影,2017080411,4,经济学专业
4301,莫兰枫,2017080412,4,经济学专业
4302,瞿影艳,2017080413,4,经济学专业
4303,饶娅梦,2017080414,4,经济学专业
4304,滑蓉羽,2017080415,4,经济学专业
4305,衡素毓,2017080416,4,经济学专业
4306,颜美云,2017080417,4,经济学专业
4307,荣君彩,2017080418,4,经济学专业
4308,利婵琬,2017080419,4,经济学专业
4309,双枫婷,2017080420,4,经济学专业
4310,胥菲姬,2017080421,4,经济学专业
4311,鱼姣君,2017080422,4,经济学专业
4312,李育珊,2017080423,4,经济学专业
4313,袁竹姬,2017080424,4,经济学专业
4314,井悦凤,2017080425,4,经济学专业
4315,潘婕宜,2017080426,4,经济学专业
4316,贺嘉嘉,2017080427,4,经济学专业
4317,冯飘竹,2017080428,4,经济学专业
4318,弓姣静,2017080429,4,经济学专业
4319,幸英珠,2017080430,4,经济学专业
4320,左舒雪,2017080431,4,经济学专业
4321,景秋佳,2017080432,4,经济学专业
4322,伊桂爱,2017080433,4,经济学专业
4323,管怡秋,2017080434,4,经济学专业
4324,丰娟嘉,2017080435,4,经济学专业
4325,程珠云,2017080436,4,经济学专业
4326,谭娟柔,2017080437,4,经济学专业
4327,后凤君,2017080438,4,经济学专业
4328,蔚晶琴,2017080439,4,经济学专业
4329,祝融舒,2017080440,4,经济学专业
4330,马昭丽,2017080441,4,经济学专业
4331,吕荣婵,2017080442,4,经济学专业
4332,和爱菲,2017080443,4,经济学专业
4333,费华眉,2017080444,4,经济学专业
4334,宋婉昭,2017080445,4,经济学专业
4335,符婷竹,2017080446,4,经济学专业
4336,庞芳梦,2017080447,4,经济学专业
4337,萧琳贞,2017080501,5,经济学专业
4338,乔燕妹,2017080502,5,经济学专业
4339,衡娥姣,2017080503,5,经济学专业
4340,卫韵婵,2017080504,5,经济学专业
4341,东惠妹,2017080505,5,经济学专业
4342,祖晓英,2017080506,5,经济学专业
4343,红姬澜,2017080507,5,经济学专业
4344,乌春园,2017080508,5,经济学专业
4345,满香青,2017080509,5,经济学专业
4346,皮琳雅,2017080510,5,经济学专业
4347,武聪琬,2017080511,5,经济学专业
4348,韦咏蓓,2017080512,5,经济学专业
4349,咸瑾琼,2017080513,5,经济学专业
4350,艾真锦,2017080514,5,经济学专业
4351,唐妍姬,2017080515,5,经济学专业
4352,通瑗薇,2017080516,5,经济学专业
4353,羊娜希,2017080517,5,经济学专业
4354,嵇婷君,2017080518,5,经济学专业
4355,郁怡珊,2017080519,5,经济学专业
4356,蓝叶影,2017080520,5,经济学专业
4357,寇荷艺,2017080521,5,经济学专业
4358,甄馥琼,2017080522,5,经济学专业
4359,车亚澜,2017080523,5,经济学专业
4360,王滢枝,2017080524,5,经济学专业
4361,边琼珊,2017080525,5,经济学专业
4362,蒋蓉琴,2017080526,5,经济学专业
4363,左宁欣,2017080527,5,经济学专业
4364,邴宜佳,2017080528,5,经济学专业
4365,韦英芬,2017080529,5,经济学专业
4366,高晶娟,2017080530,5,经济学专业
4367,戴莲蓉,2017080531,5,经济学专业
4368,谈琦舒,2017080532,5,经济学专业
4369,宿纯媛,2017080533,5,经济学专业
4370,訾菁亚,2017080534,5,经济学专业
4371,扶晓园,2017080535,5,经济学专业
4372,宓晶可,2017080536,5,经济学专业
4373,余兰馥,2017080537,5,经济学专业
4374,祝仪凡,2017080538,5,经济学专业
4375,昌希露,2017080539,5,经济学专业
4376,芮仪欢,2017080540,5,经济学专业
4377,鞠柔爽,2017080541,5,经济学专业
4378,勾纯澜,2017080542,5,经济学专业
4379,党蕊巧,2017080543,5,经济学专业
4380,禄芳纨,2017080544,5,经济学专业
4381,苗纨亚,2017080545,5,经济学专业
4382,水黛巧,2017080546,5,经济学专业
4383,芮贞滢,2017080547,5,经济学专业
4384,冀洁静,2017080548,5,经济学专业
4385,夏娥枝,2017080549,5,经济学专业
4386,红莉蓉,2017080550,5,经济学专业
4387,花菲娴,2017080551,5,经济学专业
4388,卫滢凝,2018080301,3,经济学专业
4389,强可眉,2018080302,3,经济学专业
4390,殳亚锦,2018080303,3,经济学专业
4391,富馥荣,2018080304,3,经济学专业
4392,相筠荣,2018080305,3,经济学专业
4393,空悦佳,2018080306,3,经济学专业
4394,房竹欣,2018080307,3,经济学专业
4395,步燕婉,2018080308,3,经济学专业
4396,萧露凤,2018080309,3,经济学专业
4397,慎荔娅,2018080310,3,经济学专业
4398,蒋娥英,2018080311,3,经济学专业
4399,臧锦琦,2018080312,3,经济学专业
4400,刁璧莲,2018080313,3,经济学专业
4401,魏卿姣,2018080314,3,经济学专业
4402,汤晓咏,2018080315,3,经济学专业
4403,闻婵珍,2018080316,3,经济学专业
4404,邓岚芬,2018080317,3,经济学专业
4405,勾飘春,2018080318,3,经济学专业
4406,秋娜妍,2018080319,3,经济学专业
4407,曹茜薇,2018080320,3,经济学专业
4408,利娥芬,2018080321,3,经济学专业
4409,蒲伊昭,2018080322,3,经济学专业
4410,巩凡凡,2018080323,3,经济学专业
4411,苏梅姣,2018080324,3,经济学专业
4412,郝瑶娣,2018080325,3,经济学专业
4413,后瑾霞,2018080326,3,经济学专业
4414,谷秋筠,2018080327,3,经济学专业
4415,全枫雁,2018080328,3,经济学专业
4416,禹筠倩,2018080329,3,经济学专业
4417,简瑾璐,2018080330,3,经济学专业
4418,史姣青,2018080331,3,经济学专业
4419,应惠莉,2018080332,3,经济学专业
4420,成蕊纯,2018080333,3,经济学专业
4421,耿芸月,2018080334,3,经济学专业
4422,习英华,2018080335,3,经济学专业
4423,融育芸,2018080336,3,经济学专业
4424,谈馨等,2018080337,3,经济学专业
4425,夏瑶惠,2018080338,3,经济学专业
4426,田婕瑶,2018080339,3,经济学专业
4427,韩艺巧,2018080340,3,经济学专业
4428,禄香艳,2018080341,3,经济学专业
4429,昝瑾珍,2018080342,3,经济学专业
4430,习琬姬,2018080343,3,经济学专业
4431,国欢云,2018080344,3,经济学专业
4432,经悦荣,2018080345,3,经济学专业
4433,云眉枝,2018080346,3,经济学专业
4434,郦燕云,2018080347,3,经济学专业
4435,甘蓉萍,2018080348,3,经济学专业
4436,屠燕凡,2018080349,3,经济学专业
4437,宫冰爱,2018080350,3,经济学专业
4438,钱欣薇,2018080351,3,经济学专业
4439,晁馥娥,2018080401,4,经济学专业
4440,邬珍萍,2018080402,4,经济学专业
4441,孟爱滢,2018080403,4,经济学专业
4442,扶琴羽,2018080404,4,经济学专业
4443,缪琦洁,2018080405,4,经济学专业
4444,丁琬妹,2018080406,4,经济学专业
4445,瞿芬梅,2018080407,4,经济学专业
4446,於希茗,2018080408,4,经济学专业
4447,董婷晓,2018080409,4,经济学专业
4448,卻薇融,2018080410,4,经济学专业
4449,田飘薇,2018080411,4,经济学专业
4450,欧玲妹,2018080412,4,经济学专业
4451,黎玲婉,2018080413,4,经济学专业
4452,钱仪爽,2018080414,4,经济学专业
4453,黎梅纯,2018080415,4,经济学专业
4454,云妹艳,2018080416,4,经济学专业
4455,危菲岚,2018080417,4,经济学专业
4456,关秀真,2018080418,4,经济学专业
4457,伊璧玲,2018080419,4,经济学专业
4458,艾馨璐,2018080420,4,经济学专业
4459,施娣晶,2018080421,4,经济学专业
4460,蒋爽桂,2018080422,4,经济学专业
4461,叶琳怡,2018080423,4,经济学专业
4462,葛欣珠,2018080424,4,经济学专业
4463,龚冰翠,2018080425,4,经济学专业
4464,邢荷惠,2018080426,4,经济学专业
4465,封荣飘,2018080427,4,经济学专业
4466,杜悦育,2018080428,4,经济学专业
4467,扈荷琳,2018080429,4,经济学专业
4468,虞枫卿,2018080430,4,经济学专业
4469,莘眉琼,2018080431,4,经济学专业
4470,魏婉纨,2018080432,4,经济学专业
4471,余珊芬,2018080433,4,经济学专业
4472,关颖媛,2018080434,4,经济学专业
4473,须琰嘉,2018080435,4,经济学专业
4474,季卿丹,2018080436,4,经济学专业
4475,席纯美,2018080437,4,经济学专业
4476,童娥莎,2018080438,4,经济学专业
4477,任瑶丹,2018080439,4,经济学专业
4478,毕兰黛,2018080440,4,经济学专业
4479,蓝琳青,2018080441,4,经济学专业
4480,柏黛娜,2018080442,4,经济学专业
4481,魏娅叶,2018080443,4,经济学专业
4482,方春晶,2018080444,4,经济学专业
4483,乔婵萍,2018080445,4,经济学专业
4484,索洁珊,2018080446,4,经济学专业
4485,匡君燕,2018080447,4,经济学专业
4486,厍洁婷,2018080448,4,经济学专业
4487,柯梦静,2018080449,4,经济学专业
4488,戚锦璧,2018080450,4,经济学专业
4489,东茗雁,2018080451,4,经济学专业
4490,广育霄,2018080452,4,经济学专业
4491,谷惠伊,2018080453,4,经济学专业
4492,费纯晓,2018080501,5,经济学专业
4493,厉青丽,2018080502,5,经济学专业
4494,孙霄蓓,2018080503,5,经济学专业
4495,禹霞珠,2018080504,5,经济学专业
4496,孔纨园,2018080505,5,经济学专业
4497,齐茜娥,2018080506,5,经济学专业
4498,宓莲昭,2018080507,5,经济学专业
4499,牧雪枝,2018080508,5,经济学专业
4500,沃锦凤,2018080509,5,经济学专业
4501,辛融彩,2018080510,5,经济学专业
4502,凌玲澜,2018080511,5,经济学专业
4503,夔莉锦,2018080512,5,经济学专业
4504,贝黛燕,2018080513,5,经济学专业
4505,经瑗舒,2018080514,5,经济学专业
4506,双蓓倩,2018080515,5,经济学专业
4507,程真萍,2018080516,5,经济学专业
4508,充莺茜,2018080517,5,经济学专业
4509,晁凤凤,2018080518,5,经济学专业
4510,左媛琰,2018080519,5,经济学专业
4511,扶春琴,2018080520,5,经济学专业
4512,容竹静,2018080521,5,经济学专业
4513,东玉艺,2018080522,5,经济学专业
4514,慕婷琰,2018080523,5,经济学专业
4515,钱娜蓉,2018080524,5,经济学专业
4516,夔凤蓉,2018080525,5,经济学专业
4517,姬蓉姣,2018080526,5,经济学专业
4518,宰秀婕,2018080527,5,经济学专业
4519,俞莎娴,2018080528,5,经济学专业
4520,贲慧怡,2018080529,5,经济学专业
4521,田瑗君,2018080530,5,经济学专业
4522,彭秀等,2018080531,5,经济学专业
4523,弘羽萍,2018080532,5,经济学专业
4524,孙茗月,2018080533,5,经济学专业
4525,林环娜,2018080534,5,经济学专业
4526,卜梅婷,2018080535,5,经济学专业
4527,程瑾珠,2018080536,5,经济学专业
4528,苗凤羽,2018080537,5,经济学专业
4529,干欣柔,2018080538,5,经济学专业
4530,羊琴晓,2018080539,5,经济学专业
4531,邹琰霞,2018080540,5,经济学专业
4532,谈倩昭,2018080541,5,经济学专业
4533,封婷玲,2018080542,5,经济学专业
4534,支云雅,2018080543,5,经济学专业
4535,扶希珠,2018080544,5,经济学专业
4536,支秀伊,2018080545,5,经济学专业
4537,和秀瑗,2018080546,5,经济学专业
4538,索伊韵,2018080547,5,经济学专业
4539,干昭真,2018080548,5,经济学专业
4540,全馨巧,2018080549,5,经济学专业
4541,平荣姣,2018080550,5,经济学专业
4542,沈澜妹,2018080551,5,经济学专业
4543,舒凤黛,2018080552,5,经济学专业
4544,敖瑞娥,2018080553,5,经济学专业
4545,芮毓羽,2019080301,3,经济学专业
4546,牧芸妍,2019080302,3,经济学专业
4547,车澜秋,2019080303,3,经济学专业
4548,符婵娅,2019080304,3,经济学专业
4549,谈娅秋,2019080305,3,经济学专业
4550,宣彩爽,2019080306,3,经济学专业
4551,赖娜澜,2019080307,3,经济学专业
4552,滕璧秀,2019080308,3,经济学专业
4553,于娥琴,2019080309,3,经济学专业
4554,支韵巧,2019080310,3,经济学专业
4555,梅毓勤,2019080311,3,经济学专业
4556,王馥瑞,2019080312,3,经济学专业
4557,叶颖毓,2019080313,3,经济学专业
4558,井琰彩,2019080314,3,经济学专业
4559,贡纨娜,2019080315,3,经济学专业
4560,习毓荷,2019080316,3,经济学专业
4561,怀媛香,2019080317,3,经济学专业
4562,熊洁霞,2019080318,3,经济学专业
4563,甄筠姬,2019080319,3,经济学专业
4564,丁韵露,2019080320,3,经济学专业
4565,荣婕叶,2019080321,3,经济学专业
4566,翁眉月,2019080322,3,经济学专业
4567,吴娣雁,2019080323,3,经济学专业
4568,岑影雅,2019080324,3,经济学专业
4569,於仪霭,2019080325,3,经济学专业
4570,杭妍芝,2019080326,3,经济学专业
4571,诸伊勤,2019080327,3,经济学专业
4572,应婕羽,2019080328,3,经济学专业
4573,红君惠,2019080329,3,经济学专业
4574,房菊君,2019080330,3,经济学专业
4575,许珠纯,2019080331,3,经济学专业
4576,蓬真菊,2019080332,3,经济学专业
4577,解思芬,2019080333,3,经济学专业
4578,莘婕可,2019080334,3,经济学专业
4579,苗融咏,2019080335,3,经济学专业
4580,暴思慧,2019080336,3,经济学专业
4581,厉婵娜,2019080337,3,经济学专业
4582,韦珍红,2019080338,3,经济学专业
4583,辛飘英,2019080339,3,经济学专业
4584,别春艺,2019080340,3,经济学专业
4585,厉霭萍,2019080341,3,经济学专业
4586,史纯芬,2019080342,3,经济学专业
4587,宓霄叶,2019080343,3,经济学专业
4588,庄颖娟,2019080344,3,经济学专业
4589,禹澜霄,2019080345,3,经济学专业
4590,祝露羽,2019080346,3,经济学专业
4591,雍君璐,2019080347,3,经济学专业
4592,姬希琦,2019080348,3,经济学专业
4593,危佳素,2019080349,3,经济学专业
4594,臧云梦,2019080401,4,经济学专业
4595,相等锦,2019080402,4,经济学专业
4596,伏宜娣,2019080403,4,经济学专业
4597,聂秋静,2019080404,4,经济学专业
4598,黄可贞,2019080405,4,经济学专业
4599,田兰晶,2019080406,4,经济学专业
4600,贝娅爽,2019080407,4,经济学专业
4601,索璐玉,2019080408,4,经济学专业
4602,屈嘉咏,2019080409,4,经济学专业
4603,双凡兰,2019080410,4,经济学专业
4604,鲍丹珊,2019080411,4,经济学专业
4605,别萍黛,2019080412,4,经济学专业
4606,司翠琳,2019080413,4,经济学专业
4607,郎秀纯,2019080414,4,经济学专业
4608,谷洁姣,2019080415,4,经济学专业
4609,庾锦英,2019080416,4,经济学专业
4610,于眉娟,2019080417,4,经济学专业
4611,钱璧艺,2019080418,4,经济学专业
4612,红雪莉,2019080419,4,经济学专业
4613,郜素琬,2019080420,4,经济学专业
4614,惠华妹,2019080421,4,经济学专业
4615,堵竹璧,2019080422,4,经济学专业
4616,成可等,2019080423,4,经济学专业
4617,戚嘉纨,2019080424,4,经济学专业
4618,冉薇素,2019080425,4,经济学专业
4619,祁勤蕊,2019080426,4,经济学专业
4620,夏柔寒,2019080427,4,经济学专业
4621,扶月珍,2019080428,4,经济学专业
4622,松英希,2019080429,4,经济学专业
4623,梁翠菁,2019080430,4,经济学专业
4624,龙真淑,2019080431,4,经济学专业
4625,濮滢静,2019080432,4,经济学专业
4626,平晓月,2019080433,4,经济学专业
4627,古叶薇,2019080434,4,经济学专业
4628,余凡蓉,2019080435,4,经济学专业
4629,双寒晶,2019080436,4,经济学专业
4630,钟霭菁,2019080437,4,经济学专业
4631,山霄琰,2019080438,4,经济学专业
4632,梁枝萍,2019080439,4,经济学专业
4633,贾澜聪,2019080440,4,经济学专业
4634,干莎茜,2019080441,4,经济学专业
4635,伏莺菊,2019080442,4,经济学专业
4636,牛馨菊,2019080443,4,经济学专业
4637,冀亚春,2019080444,4,经济学专业
4638,鲁筠霭,2019080445,4,经济学专业
4639,相娴英,2019080446,4,经济学专业
4640,郑晓琳,2019080501,5,经济学专业
4641,董璐惠,2019080502,5,经济学专业
4642,姜凡霭,2019080503,5,经济学专业
4643,柏卿璐,2019080504,5,经济学专业
4644,容梅舒,2019080505,5,经济学专业
4645,那茗秀,2019080506,5,经济学专业
4646,乔璐育,2019080507,5,经济学专业
4647,牛姬晶,2019080508,5,经济学专业
4648,茹馨珍,2019080509,5,经济学专业
4649,居露燕,2019080510,5,经济学专业
4650,侯芬凤,2019080511,5,经济学专业
4651,臧珍育,2019080512,5,经济学专业
4652,康羽晶,2019080513,5,经济学专业
4653,刁梦育,2019080514,5,经济学专业
4654,俞艳岚,2019080515,5,经济学专业
4655,尤妹娅,2019080516,5,经济学专业
4656,元枫贞,2019080517,5,经济学专业
4657,仲蕊婕,2019080518,5,经济学专业
4658,刘燕荔,2019080519,5,经济学专业
4659,晏佳羽,2019080520,5,经济学专业
4660,夔玉婵,2019080521,5,经济学专业
4661,井琦馨,2019080522,5,经济学专业
4662,汤勤昭,2019080523,5,经济学专业
4663,伍舒芳,2019080524,5,经济学专业
4664,凤婷柔,2019080525,5,经济学专业
4665,冉荣晓,2019080526,5,经济学专业
4666,宰苑舒,2019080527,5,经济学专业
4667,包枝薇,2019080528,5,经济学专业
4668,袁瑶琴,2019080529,5,经济学专业
4669,隆怡飘,2019080530,5,经济学专业
4670,雷可飘,2019080531,5,经济学专业
4671,别丹云,2019080532,5,经济学专业
4672,柯芳丽,2019080533,5,经济学专业
4673,穆菁菊,2019080534,5,经济学专业
4674,乐飘露,2019080535,5,经济学专业
4675,滑璧婷,2019080536,5,经济学专业
4676,慕雁媛,2019080537,5,经济学专业
4677,饶云菁,2019080538,5,经济学专业
4678,史嘉秋,2019080539,5,经济学专业
4679,乌琼菊,2019080540,5,经济学专业
4680,富娣茗,2019080541,5,经济学专业
4681,彭勤霭,2019080542,5,经济学专业
